age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,django,jquery
23,MERN Stack,Angular Developer,No Degree,No,No,7.0,Yes,5,Bangalore,Yes,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20,MERN Stack,Software Developer,No Degree,No,No,13.0,Yes,6,Chennai,Yes,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,MERN Stack,Angular Developer,No Degree,Yes,No,7.0,Yes,7,Calicut,Yes,5.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
20,MERN Stack,Machine Learning Engineer,Degree,No,No,15.2,Yes,4,Manjeri,Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,Web Development with Django,Data Engineer,Degree,Yes,Yes [ Non IT industry ],7.0,No,3,Calicut,Yes,6.3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MEAN Stack,Flutter developer,Degree,No,No,7.0,Yes,7,Hyderabad,Yes,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,Software Engineer,No Degree,Yes,No,16.0,No,7,Kochi,No,8.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25,Web Development with Django,Full Stack Developer,Degree,Yes,No,10.4,No,7,WFH,Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,Flutter,Machine Learning Engineer,Degree,No,No,13.0,No,7,Bangalore,Yes,6.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,MERN Stack,React Native developer,Degree,Yes,No,7.8,No,7,WFH,Yes,2.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MEAN Stack,Golang Developer,Diploma,No,Yes [ Non IT industry ],10.8,Yes,7,Bangalore,Yes,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,MERN Stack,React Native developer,Degree,No,No,16.0,Yes,3,Manjeri,Yes,2.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,Full stack engineer,Degree,No,No,13.8,Yes,2,Kochi,Yes,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26,Machine Learning,Golang Developer,No Degree,Yes,No,10.4,No,6,Ernakulam,Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,MERN Stack,Full Stack Developer,Degree,No,No,7.0,No,7,Kochi,Yes,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,React Developer,Degree,No,No,11.7,No,6,WFH,Yes,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Full stack engineer,Degree,Yes,Yes [ Non IT industry ],13.8,Yes,0,WFH,No,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
21,Web Development with Django,Angular Developer,Degree,Yes,No,13.1,Yes,7,Pune,Yes,4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
23,MERN Stack,React Developer,Degree,No,No,7.0,Yes,7,Hyderabad,Yes,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,MEAN Stack,React Developer,Degree,No,No,14.0,Yes,3,Manjeri,Yes,5.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,MERN Stack,Full Stack Developer,Degree,No,No,7.9,No,7,Trivandrum,Yes,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Go,Angular Developer,No Degree,Yes,Yes [ Non IT industry ],9.2,Yes,5,WFH,Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,MERN Stack,Machine Learning Engineer,Diploma,Yes,No,15.2,Yes,6,WFH,Yes,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MEAN Stack,MERN Stack developer,Degree,No,No,12.2,No,6,Ernakulam,Yes,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,MERN Stack,React Native developer,Degree,No,No,7.0,Yes,3,Kochi,Yes,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,Flutter developer,Degree,No,Yes [ Non IT industry ],16.0,Yes,4,Kochi,Yes,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
19,Web Development with Django,Full Stack Developer,Degree,No,No,12.2,No,6,Hyderabad,Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,MEAN Stack,Full Stack Developer,Degree,No,Yes [ Non IT industry ],11.9,No,6,Others,Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19,MERN Stack,Full Stack Developer,Degree,Yes,No,12.6,No,4,Hyderabad,Yes,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Flutter,Data Engineer,No Degree,Yes,No,14.3,Yes,6,Calicut,Yes,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,Full Stack Developer,Diploma,No,No,14.5,No,6,Chandigarh,Yes,6.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Machine Learning,Jr Nodejs Developer,Degree,Yes,No,11.5,Yes,7,Bangalore,Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,MERN Stack,Full stack engineer,No Degree,Yes,No,10.1,Yes,7,Bangalore,Yes,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Angular Developer,Diploma,Yes,No,9.9,Yes,3,Trivandrum,Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,MERN Stack developer,Degree,Yes,Yes [ Non IT industry ],11.4,Yes,7,Chandigarh,Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MEAN Stack,Flutter Developer,Degree,No,No,14.9,No,3,WFH,Yes,3.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23,MERN Stack,Machine Learning Engineer,Diploma,No,Yes [ Non IT industry ],14.5,Yes,6,Nagercoil,Yes,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,Flutter,Full stack engineer,No Degree,No,No,12.6,No,0,Bangalore,Yes,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
20,Flutter,Python developer,Degree,No,No,7.0,No,5,WFH,Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MEAN Stack,React Developer,Degree,No,No,14.9,Yes,5,WFH,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Flutter developer,Degree,No,No,7.4,No,4,Manjeri,Yes,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Flutter,React Developer,No Degree,Yes,No,11.9,Yes,6,Nagercoil,No,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,MERN Stack,Jr Nodejs Developer,Degree,Yes,No,8.2,No,3,Trivandrum,Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MEAN Stack,Flutter Developer,Degree,No,No,14.5,No,3,Coimbatore,Yes,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Web Development with Django,React Developer,Degree,No,No,10.7,Yes,2,WFH,Yes,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,React Developer,Degree,No,No,16.0,Yes,7,Manjeri,Yes,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Python + Angular Developer,No Degree,No,Bca dropout ,16.0,No,6,WFH,Yes,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
26,Go,Machine Learning Engineer,Degree,No,No,7.0,No,4,Coimbatore,Yes,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20,Web Development with Django,Angular Developer,No Degree,No,No,14.0,Yes,7,Calicut,Yes,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,MERN Stack,Flutter developer,Degree,No,No,10.1,Yes,0,Kochi,No,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,MERN Stack,Flutter developer,No Degree,No,No,9.0,Yes,7,Manjeri,Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
19,MEAN Stack,Python developer,Degree,No,Bca dropout ,12.4,Yes,7,Chandigarh,Yes,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
20,MERN Stack,Full stack engineer,Degree,No,No,12.7,Yes,7,Trivandrum,Yes,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Software Engineer,Degree,Yes,No,10.2,Yes,7,Bangalore,Yes,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Machine Learning,Full Stack Developer,Degree,No,No,14.9,Yes,7,Bangalore,Yes,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,MERN Stack,Full Stack Developer,Degree,Yes,Yes [ Non IT industry ],11.6,Yes,6,Calicut,Yes,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Web Development with Django,Machine Learning Engineer,Degree,Yes,No,11.1,Yes,5,Ernakulam,Yes,3.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Software Engineer,Degree,No,No,10.1,No,6,Nagercoil,Yes,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Golang Developer,Degree,Yes,No,15.7,No,6,Coimbatore,Yes,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,MERN Stack,React Developer,No Degree,Yes,No,11.0,No,7,Hyderabad,No,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Web Development with Django,Data Engineer,No Degree,No,No,15.4,No,6,Calicut,Yes,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,MERN Stack developer,No Degree,Yes,Yes [ Non IT industry ],16.0,No,2,Nagercoil,No,7.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27,MERN Stack,Golang Developer,Degree,No,Bca dropout ,7.4,Yes,7,Nagercoil,No,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,MERN Stack developer,Degree,No,Bca dropout ,9.6,No,4,Nagercoil,Yes,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Golang Developer,Degree,No,No,9.5,No,7,Manjeri,Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,MEAN Stack,Full stack engineer,Degree,Yes,No,15.2,Yes,7,Chennai,Yes,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,MERN Stack,MERN Stack developer,No Degree,No,Yes [ Non IT industry ],14.4,Yes,5,Coimbatore,Yes,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,MEAN Stack,Software Engineer,Degree,No,No,11.3,Yes,6,Nagercoil,Yes,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
21,MEAN Stack,Data Engineer,No Degree,No,No,7.1,No,7,Chennai,Yes,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,MERN Stack,Flutter developer,Degree,Yes,No,16.0,No,4,Bangalore,Yes,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,Flutter developer,No Degree,No,Yes [ Non IT industry ],16.0,Yes,6,Bangalore,Yes,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,Go,MERN Stack developer,Degree,No,No,11.9,Yes,0,Ernakulam,No,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,Flutter development,Degree,No,Yes [ Non IT industry ],7.4,Yes,7,Others,Yes,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,Go,React Native developer,Degree,Yes,No,9.5,No,7,Ernakulam,Yes,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
19,MEAN Stack,Angular Developer,Degree,Yes,No,16.0,Yes,6,WFH,Yes,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Go,Data Engineer,Degree,No,No,8.1,Yes,2,Kochi,Yes,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
31,Go,Machine Learning Engineer,Diploma,Yes,No,9.4,No,6,WFH,Yes,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,MERN Stack,React Developer,Degree,Yes,No,15.1,No,4,Hyderabad,Yes,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,MERN Stack,React Developer,Degree,No,No,11.7,Yes,4,WFH,Yes,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Full stack engineer,Diploma,Yes,Yes [ Non IT industry ],15.3,No,2,Ernakulam,Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Python developer,Diploma,Yes,No,13.2,No,7,Bangalore,No,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
25,MERN Stack,MERN Stack developer,Degree,Yes,Bca dropout ,7.0,Yes,7,Others,Yes,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MEAN Stack,Data Engineer,Degree,Yes,Bca dropout ,15.3,No,2,Others,Yes,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Flutter development,Diploma,No,No,12.4,No,4,Chandigarh,Yes,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
19,MERN Stack,Angular Developer,Degree,Yes,Yes [ Non IT industry ],10.6,Yes,5,WFH,Yes,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MEAN Stack,React Native developer,Degree,No,No,16.0,Yes,7,Bangalore,Yes,5.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
25,Web Development with Django,MERN Stack developer,Degree,No,Yes [ Non IT industry ],14.5,Yes,1,Chennai,Yes,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,React Developer,No Degree,No,No,16.0,Yes,2,Trivandrum,Yes,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,React Native developer,Diploma,No,Yes [ Non IT industry ],16.0,Yes,7,WFH,Yes,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,MERN Stack,MERN Stack developer,Degree,No,No,12.0,Yes,7,Trivandrum,Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Jr Nodejs Developer,No Degree,No,Bca dropout ,16.0,No,3,Nagercoil,Yes,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Python + Angular Developer,Degree,Yes,No,7.0,Yes,4,Bangalore,No,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,MERN Stack developer,Degree,No,No,14.0,Yes,1,WFH,Yes,6.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
22,MERN Stack,Flutter Developer,Degree,No,No,11.7,Yes,2,Ernakulam,Yes,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,MERN Stack,Nest js developer,Degree,No,Yes [ Non IT industry ],7.8,No,6,Hyderabad,No,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Software Engineer,Degree,No,No,13.7,Yes,0,Pune,Yes,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Web Development with Django,MERN Stack developer,No Degree,Yes,No,15.0,Yes,2,WFH,Yes,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,MERN Stack developer,Degree,No,Yes [ Non IT industry ],11.9,Yes,3,Manjeri,Yes,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,MERN Stack,React Developer,No Degree,No,No,7.0,No,4,Hyderabad,No,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Machine Learning,Python developer,No Degree,Yes,Yes [ Non IT industry ],7.9,Yes,7,Trivandrum,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
