age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,skills,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,go,django,jquery
23,MEAN Stack,Software Developer,No Degree,Yes,No,13.3,Yes,4,Nagercoil,"Html,CSS",Yes,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,MERN Stack,React Developer,Degree,No,No,16.0,Yes,4,Coimbatore,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,Web Development with Django,Software Engineer,Degree,No,No,12.8,Yes,7,WFH,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,MERN Stack,Machine Learning Engineer,Degree,No,Yes [ Non IT industry ],16.0,Yes,7,Others,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
20,Flutter,Flutter developer,Degree,Yes,No,8.7,No,7,Bangalore,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25,Web Development with Django,MERN Stack developer,Degree,No,No,10.2,Yes,7,Kochi,"React, Node, Html, CSS, Mongodb",Yes,4.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Angular Developer,Degree,No,No,10.2,No,6,Ernakulam,"React, Node, Html, CSS, Mongodb",Yes,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Flutter,Full stack engineer,Degree,No,Bca dropout ,8.9,Yes,1,Nagercoil,"Html,CSS",Yes,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Full Stack Developer,Degree,No,No,7.3,Yes,5,Bangalore,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
19,MERN Stack,Flutter developer,Degree,No,No,16.0,Yes,6,WFH,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",No,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,MEAN Stack,React Developer,Degree,No,No,8.7,Yes,3,WFH,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,React Developer,Degree,No,No,16.0,Yes,7,Ernakulam,"Flutter, firbase, API",Yes,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Full stack engineer,Degree,No,No,8.1,Yes,6,WFH,"React,Python,SQL,Django,Html,Css",Yes,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,Flutter,React Developer,No Degree,Yes,No,12.9,Yes,7,Hyderabad,"React, Node, Html, CSS, Mongodb",No,2.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MERN Stack,React Developer,Degree,Yes,No,7.0,No,5,Bangalore,"Html,CSS",Yes,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,MERN Stack,Flutter developer,No Degree,Yes,No,16.0,Yes,3,Hyderabad,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",No,5.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Golang Developer,Degree,No,No,15.7,No,7,Hyderabad,HTML CSS React,No,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
25,Web Development with Django,Python developer,Degree,No,Yes [ Non IT industry ],15.5,Yes,7,Manjeri,"Go, SQL, HTML, CSS",Yes,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,Angular Developer,No Degree,No,No,13.6,Yes,7,Nagercoil,"Flutter,iOS, react, django ",Yes,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
23,MERN Stack,MERN Stack developer,No Degree,Yes,Yes [ Non IT industry ],16.0,No,4,Kochi,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",No,7.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,MERN Stack,Full stack engineer,No Degree,Yes,No,16.0,Yes,5,Calicut,"React js, node js, mongodb, express js, html& css,sass,aws,jquary, my sql, bootstrap, mui etc..",Yes,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
19,MEAN Stack,MERN Stack developer,Degree,No,No,14.3,No,4,Coimbatore,"Flutter,iOS, react, django ",Yes,6.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
21,MERN Stack,React Native developer,Degree,Yes,No,12.1,Yes,7,WFH,HTML CSS React,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,React Developer,Degree,No,No,13.1,No,3,WFH,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Data Engineer,No Degree,No,Yes [ Non IT industry ],12.5,Yes,5,Nagercoil,"React js ,React query",Yes,2.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
23,Machine Learning,Python + Angular Developer,Degree,Yes,No,10.9,No,4,Hyderabad,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Data Engineer,Degree,No,No,8.2,No,4,Manjeri,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
23,MERN Stack,Angular Developer,No Degree,Yes,No,15.3,No,1,Chandigarh,"React js ,React query",Yes,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
25,MERN Stack,Flutter developer,Degree,No,Yes [ Non IT industry ],13.9,Yes,6,WFH,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
25,MERN Stack,MERN Stack developer,No Degree,No,No,9.8,Yes,6,Kochi,"Html,CSS",No,3.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,MEAN Stack,Angular Developer,Degree,No,No,7.8,No,3,WFH,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",No,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
21,Flutter,Flutter developer,Degree,Yes,No,13.3,Yes,2,WFH,"React,node js , nest js , express js , jest,go etc",No,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,MERN Stack,Angular Developer,Degree,Yes,No,14.7,Yes,0,Nagercoil,"Go, SQL, HTML, CSS",Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Angular Developer,No Degree,No,Yes [ Non IT industry ],11.5,Yes,1,Bangalore,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,6.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
25,Flutter,MERN Stack developer,Degree,Yes,Yes [ Non IT industry ],7.8,No,7,Others,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,3.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
23,MEAN Stack,Data Engineer,Degree,No,No,11.8,Yes,3,Pune,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",Yes,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
28,Web Development with Django,MERN Stack developer,Degree,No,No,13.0,No,5,Kochi,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,4.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,MEAN Stack,React Developer,Degree,No,No,16.0,Yes,6,Ernakulam,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,5.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
31,MERN Stack,MERN Stack developer,Degree,Yes,No,16.0,No,3,WFH,"Html,CSS",No,5.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
20,MEAN Stack,Python developer,Degree,Yes,No,12.7,Yes,4,Bangalore,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",No,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
23,MERN Stack,Full Stack Developer,Degree,No,No,15.2,Yes,7,Hyderabad,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
23,MERN Stack,Angular Developer,No Degree,No,No,14.9,Yes,3,Others,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
22,Machine Learning,Jr Nodejs Developer,No Degree,Yes,No,15.4,No,5,Chennai,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,3.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,Web Development with Django,Full Stack Developer,Degree,Yes,No,16.0,No,7,WFH,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Nest js developer,Diploma,No,No,16.0,Yes,7,Pune,"React, Node, Html, CSS, Mongodb",Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,Go,Flutter developer,Degree,Yes,No,13.1,No,7,Manjeri,"Python, Django, SQL, Git, AWS, Digital Ocean, HTML, CSS, React, Data Structure, Communication ",No,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
23,MEAN Stack,Software Developer,No Degree,Yes,Yes [ Non IT industry ],15.8,No,5,Calicut,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",No,6.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
21,MEAN Stack,MERN Stack developer,Degree,No,No,7.0,No,7,WFH,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
19,Flutter,Nest js developer,Degree,Yes,No,12.0,No,1,Coimbatore,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
20,MERN Stack,Full Stack Developer,Degree,No,Yes [ Non IT industry ],14.2,Yes,4,WFH,"Html,CSS",Yes,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,MERN Stack developer,Degree,No,Yes [ Non IT industry ],9.7,No,7,Bangalore,"React,Python,SQL,Django,Html,Css",Yes,4.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,MERN Stack,Flutter development,No Degree,No,No,16.0,Yes,0,Kochi,HTML CSS React,Yes,7.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
22,MERN Stack,Flutter development,Degree,No,Yes [ Non IT industry ],7.7,Yes,7,Bangalore,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,8.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Flutter developer,No Degree,No,No,11.9,Yes,6,Calicut,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Web Development with Django,Python + Angular Developer,No Degree,Yes,No,12.8,Yes,3,Coimbatore,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
25,Machine Learning,Full Stack Developer,Degree,Yes,No,11.5,Yes,4,WFH,"React, Node, Html, CSS, Mongodb",Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Web Development with Django,Angular Developer,No Degree,No,No,16.0,No,7,WFH,HTML CSS React,Yes,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
23,Web Development with Django,Angular Developer,Diploma,No,No,16.0,Yes,4,Chennai,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,5.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MEAN Stack,Software Developer,Degree,Yes,No,10.7,Yes,7,Bangalore,HTML CSS React,Yes,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Python developer,No Degree,No,No,8.0,No,4,Coimbatore,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
23,MERN Stack,React Developer,Degree,No,No,7.8,Yes,7,Trivandrum,"React,node js , nest js , express js , jest,go etc",Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,MERN Stack,MERN Stack developer,Degree,No,Yes [ Non IT industry ],13.7,Yes,7,Calicut,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,6.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
22,Go,Jr Nodejs Developer,Diploma,Yes,No,9.8,No,5,Others,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",Yes,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
23,Flutter,Full stack engineer,No Degree,No,No,15.2,Yes,5,WFH,"Go, SQL, HTML, CSS",Yes,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,MERN Stack,React Developer,Diploma,No,No,16.0,No,6,Others,"Python, Django, Js, Html, Css",Yes,7.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
23,MERN Stack,Flutter development,Degree,Yes,No,12.5,Yes,5,Bangalore,"React js ,React query",Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
20,Flutter,Jr Nodejs Developer,Degree,Yes,No,11.5,Yes,4,Nagercoil,"React, Node, Html, CSS, Mongodb",Yes,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
19,Flutter,React Developer,Degree,No,Yes [ Non IT industry ],8.9,No,6,Manjeri,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,MERN Stack,MERN Stack developer,No Degree,No,No,14.0,Yes,5,Kochi,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Flutter,Full Stack Developer,Degree,No,No,7.6,No,7,Bangalore,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,7.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,Web Development with Django,MERN Stack developer,Degree,Yes,No,8.4,Yes,5,Kochi,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21,MERN Stack,React Developer,Diploma,No,No,12.9,Yes,3,Kochi,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,MERN Stack,Machine Learning Engineer,Degree,No,Yes [ Non IT industry ],14.8,No,4,Others,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MERN Stack,Flutter development,Degree,No,Yes [ Non IT industry ],11.9,Yes,1,WFH,"React,node js , nest js , express js , jest,go etc",Yes,6.8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,Go,Full stack engineer,Degree,No,No,12.5,Yes,6,Hyderabad,"Python, Django, Js, Html, Css",Yes,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
21,MEAN Stack,Flutter developer,Degree,Yes,No,12.8,No,2,Nagercoil,"React,Python,SQL,Django,Html,Css",Yes,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Flutter developer,Degree,No,No,10.6,No,7,Nagercoil,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,5.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27,Web Development with Django,MERN Stack developer,Degree,No,No,14.3,No,4,Others,"Html,CSS",Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
20,MEAN Stack,Software Developer,Degree,No,No,12.0,Yes,4,Hyderabad,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
20,MERN Stack,Flutter developer,Degree,No,No,9.4,Yes,4,Pune,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
24,MEAN Stack,Full Stack Developer,Degree,No,Bca dropout ,10.4,Yes,7,Hyderabad,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
